date,tweetid,userid,username,text,coords
b'Mon Dec 18 12:01:03 +0000 2017',942726402088079000,572515064,b'Gianmaria Mazzola',"b'Serra parla di ""sinistra conservatrice"". Il cambiamento non \xc3\xa8 neutro. Non pensa che il cambiamento possa essere anc\xe2\x80\xa6 https://t.co/L1DJSJ8cju'","{'type': 'Point', 'coordinates': [11.3514, 44.5075]}"
b'Mon Dec 18 12:01:13 +0000 2017',942726442810531000,782958263075741000,b'Veratti roberto',b'Family .... @NikeStoreEurope @Jumpman23 #airjordan #WinLike96 #ristoranteveratti https://t.co/VlDifFqUmP',"{'type': 'Point', 'coordinates': [11.37024252, 44.52190742]}"
b'Mon Dec 18 12:01:20 +0000 2017',942726473630220000,446197074,b'Sandrofiori \xf0\x9f\x8c\xb7',b'@elihh3 Si potrebbe giocare allora  iniziamo con la lettera  F',"{'type': 'Point', 'coordinates': [11.37024252, 44.52190742]}"
b'Mon Dec 18 12:01:45 +0000 2017',942726578290810000,387043149,b'Silvia Nicolucci',b'Hai capito la PinottA https://t.co/FRlG5NenIC',"{'type': 'Point', 'coordinates': [11.37024252, 44.52190742]}"
b'Mon Dec 18 12:01:56 +0000 2017',942726621970227000,510256540,b'Daniele Emiliani',b'#blink182 #California https://t.co/wDCS0b7jeD',"{'type': 'Point', 'coordinates': [12.1883, 44.4025899]}"
b'Mon Dec 18 12:02:14 +0000 2017',942726699099262000,447800728,b'Boboj29',b'@gemale76  https://t.co/ap7g6UAfGH',"{'type': 'Point', 'coordinates': [11.40115622, 44.47199433]}"
b'Mon Dec 18 12:02:17 +0000 2017',942726711266938000,377970873,b'\xc6\x93\xce\xb1\xce\xb9\xce\xb1;BuonaFortuna \xf0\x9f\x90\x9e\xe2\x9d\xa4\xef\xb8\x8f',b'Dovrebbero arrivare i biglietti di carl e franco \xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbc\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbc\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbc\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f',"{'type': 'Point', 'coordinates': [11.34, 44.5]}"
b'Mon Dec 18 12:02:18 +0000 2017',942726715859750000,446197074,b'Sandrofiori \xf0\x9f\x8c\xb7',"b""@Nazzi_Mi @Focus_it Come dire finch\xc3\xa9 c'\xc3\xa8 vita c'\xc3\xa8 speranza""","{'type': 'Point', 'coordinates': [10.9333, 44.65]}"
b'Mon Dec 18 12:02:38 +0000 2017',942726798772768000,464806208,b'FollonCombinaGuai \xe2\x99\xa1',"b'devo lavare i piatti e mettere a posto la cucina, com\xe2\x80\x99\xc3\xa8 dura la vita da adulti :('","{'type': 'Point', 'coordinates': [10.91535, 43.92908]}"
b'Mon Dec 18 12:02:43 +0000 2017',942726818771107000,304598010,b'mariellasiviglia',"b'Mi scusi salvarci da cosa e da chi, se non sono indiscreta ? https://t.co/O2TfuInnE0'","{'type': 'Point', 'coordinates': [10.93, 44.64]}"
b'Mon Dec 18 12:02:45 +0000 2017',942726829818834000,32891973,b'Marc Lamhofer',b'#bologna \n#bmw \n#bmwmotorrad \n#leica @ Bologna Centro https://t.co/5pAXENyrXm',"{'type': 'Point', 'coordinates': [11.95773083, 43.83208818]}"
b'Mon Dec 18 12:02:51 +0000 2017',942726853676105000,1157631836,b'Peter Pan Onlus Roma',b'Grazie a tutti i Babbo Natale in #bicicletta che ieri hanno invaso gioiosamente Roma per arrivare a via San Frances\xe2\x80\xa6 https://t.co/9pfNMzp9rn',"{'type': 'Point', 'coordinates': [11.34319, 44.49416]}"
b'Mon Dec 18 12:03:06 +0000 2017',942726917949677000,494241120,b'Mauro Campia',b'La #atmosfera di #Natale la sentite?',"{'type': 'Point', 'coordinates': [12.19352603, 44.41897686]}"
b'Mon Dec 18 12:03:12 +0000 2017',942726942817648000,462902707,b'Segni Evidenti',"b'Anche grazie all\'annuale appuntamento con la FESTA DELL\'ALBERO cresce ""mano a mano"" la coscienza\xe2\x80\xa6 https://t.co/q6ZB7Y3FHZ'","{'type': 'Point', 'coordinates': [11.37024252, 44.52190742]}"
b'Mon Dec 18 12:03:16 +0000 2017',942726959355883000,840125862578016000,b'Jetmira',b'\xf0\x9f\x92\x93 https://t.co/X3TxHeFFF1',"{'type': 'Point', 'coordinates': [10.63092676, 44.69814009]}"
b'Mon Dec 18 12:03:17 +0000 2017',942726960664506000,446197074,b'Sandrofiori \xf0\x9f\x8c\xb7',b'@NuNuZ_00 E stata mandata a fare in culo con cuore',"{'type': 'Point', 'coordinates': [10.630927, 44.698097]}"
b'Mon Dec 18 12:03:18 +0000 2017',942726967106899000,455610318,b'Lorena Laghitelli',"b'@efsavoia @Quirinale Per me nemmeno tu e tuo padre sareste tornati in Italia ,ma pretendere il Pantheon per un Re f\xe2\x80\xa6 https://t.co/afZnyiXxvg'","{'type': 'Point', 'coordinates': [11.34319, 44.49416]}"
b'Mon Dec 18 12:03:46 +0000 2017',942727082689343000,735506472285708000,b'Castelfranco Basket',"b""Bella vittoria interna per chiudere l'anno per i ragazzi della Borghi SPA Under 20 di Coach\xe2\x80\xa6 https://t.co/W8DlmSVwTs""","{'type': 'Point', 'coordinates': [11.3514, 44.5075]}"
b'Mon Dec 18 12:05:00 +0000 2017',942727395508916000,869873746559062000,b'Conci',b'@siceid Chi non paga succede io anno che \xc3\xa8 morto mio marito mi sono dimenticata pagare Bonifica renana una tassa su\xe2\x80\xa6 https://t.co/JqHvmv14rO',"{'type': 'Point', 'coordinates': [11.37024252, 44.52190742]}"
b'Mon Dec 18 12:05:05 +0000 2017',942727414379175000,446197074,b'Sandrofiori \xf0\x9f\x8c\xb7',b'@ellispaper Perch\xc3\xa9 la vita \xc3\xa8 sacra',"{'type': 'Point', 'coordinates': [11.3886099, 44.5738983]}"
b'Mon Dec 18 12:05:33 +0000 2017',942727531156959000,527731761,b'LacCamalow',b'Che meraviglia ! https://t.co/vpULdAidPN',"{'type': 'Point', 'coordinates': [10.5202988, 44.9277941]}"
b'Mon Dec 18 12:05:56 +0000 2017',942727631182602000,91800463,b'Persiani Massimo',b'Amore infinito amore secolare .....\xe2\x9d\xa4\xef\xb8\x8f#selfie #ring  #weddingring #wedding #weddingday\xe2\x80\xa6 https://t.co/8sIzIOT0DM',"{'type': 'Point', 'coordinates': [11.37024252, 44.52190742]}"
b'Mon Dec 18 12:06:02 +0000 2017',942727653802553000,420254187,b'CGIL Emilia Romagna',"b'#IGalli @flaicgil:""il reato di somministrazione fraudolenta di manodopera deve tornare a essere reato penale. Ci ba\xe2\x80\xa6 https://t.co/d76hEIGVow'","{'type': 'Point', 'coordinates': [12.1487546, 45.04443387]}"
b'Mon Dec 18 12:06:03 +0000 2017',942727658265366000,464806208,b'FollonCombinaGuai \xe2\x99\xa1',b'@Angiii_c ahahahah a gennaio sei ben accetta in via Romolo Gessi  a pulire da cima a fondo la casa',"{'type': 'Point', 'coordinates': [11.37024252, 44.52190742]}"
b'Mon Dec 18 12:06:31 +0000 2017',942727777689788000,41288892,b'Marcelo Fi\xc3\xb3rio',"b'S\xc3\xb3 consegui ver agora os lances no Maracan\xc3\xa3 kkkkkk n\xc3\xa3o vai mudar nunca, boa sorte pra vcs. Vlw flw'","{'type': 'Point', 'coordinates': [11.3469296, 44.4930992]}"
b'Mon Dec 18 12:06:37 +0000 2017',942727799915339000,527731761,b'LacCamalow',b'E niente..  \xe2\x9d\xa4 #damellis https://t.co/Nhl0Nb0w8W',"{'type': 'Point', 'coordinates': [11.85859177, 44.29881457]}"
b'Mon Dec 18 12:06:47 +0000 2017',942727843078967000,491579531,b'Andrea Vaccaro',b'Casalunga Golf Resort. Corso BG Federgolf Emilia Romagna. #federazioneitalianagolf #corso\xe2\x80\xa6 https://t.co/V5ZTzRzwzT',"{'type': 'Point', 'coordinates': [10.88471, 44.7821799]}"
b'Mon Dec 18 12:07:23 +0000 2017',942727995063767000,527731761,b'LacCamalow',"b'@_emmassmile Ma io neanche il marted\xc3\xac, il mercoled\xc3\xac, il gioved\xc3\xac, il venerd\xc3\xac, il sabato e la domenica'","{'type': 'Point', 'coordinates': [10.92352439, 44.76082869]}"
b'Mon Dec 18 12:08:10 +0000 2017',942728190576951000,3653486301,b'Patrizia Miani',b'@TraceyShorty28 @laurcosnefroy @BorrisDell @VDavey3 @cherrivarisco @Chislon_456 @Adele47018578 @ElaineCrowhurs1\xe2\x80\xa6 https://t.co/HELRMNynKa',"{'type': 'Point', 'coordinates': [11.37024252, 44.52190742]}"
b'Mon Dec 18 12:08:10 +0000 2017',942728191281688000,2439753828,b'nine',b'@r_mntfr Thats life pards! Let just accept it \xf0\x9f\x98\x8c',"{'type': 'Point', 'coordinates': [10.88351, 44.77961]}"
b'Mon Dec 18 12:08:23 +0000 2017',942728245329489000,2474434594,b'antonio',b'@luigidimaio nulla di nuovo sotto  le stelle: si vociferano gi\xc3\xa0 sottovoce alleanze post-elezioni. Praticamente tutt\xe2\x80\xa6 https://t.co/hQd14sbBIC',"{'type': 'Point', 'coordinates': [11.37024252, 44.52190742]}"
b'Mon Dec 18 12:08:33 +0000 2017',942728289700982000,806798430,b'Penelope 47',"b'\xf0\x9f\x8e\x81 The Gift Guide \xf0\x9f\x8e\x81\nIspirazioni, idee, consigli.. Non avere paura di non trovare il regalo\xe2\x80\xa6 https://t.co/jhLeIHmDVj'","{'type': 'Point', 'coordinates': [11.3514, 44.5075]}"
b'Mon Dec 18 12:08:44 +0000 2017',942728332218634000,918215888037470000,b'Lasimoinviaggio',b'In questi giorni di gelo vorrei tanto andare in Sicilia\xe2\x9e\xa1\xef\xb8\x8f72 ore a Catania: come organizzare un weekend fuori stagio\xe2\x80\xa6 https://t.co/MdsCg3sS5A',"{'type': 'Point', 'coordinates': [10.96876454, 44.45652677]}"
b'Mon Dec 18 12:08:47 +0000 2017',942728344864546000,424534700,b'Marco Bernardini',b'@TuttoSulSesso Era peggio se il foro era sul posteriore...',"{'type': 'Point', 'coordinates': [11.3514, 44.5075]}"
b'Mon Dec 18 12:08:50 +0000 2017',942728359020253000,408581654,b'marco cristofori',b'@Robydaen \xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81',"{'type': 'Point', 'coordinates': [11.2660651, 44.5079409]}"
b'Mon Dec 18 12:10:56 +0000 2017',942728885896187000,1640059483,b'MatildeVenturi',b'@kobebryant fino a stasera sei ancora in tempo per annullare tutto e tornare a giocare.. Facci un pensiero! \n#Ko8e24 #NbaTipo',"{'type': 'Point', 'coordinates': [11.37024252, 44.52190742]}"
b'Mon Dec 18 12:11:30 +0000 2017',942729031832756000,126949611,b'azt',b'ai 3 scalini hanno fatto un albero bellissimo \xf0\x9f\x92\x9a\xf0\x9f\x8e\x84\xf0\x9f\x92\x9a coi batoncini giganti! \xe2\x9c\xa8\xf0\x9f\x8e\x84\xf0\x9f\x92\x9a\xf0\x9f\x8e\x84\xe2\x9c\xa8\n\nla moda dei batoncini dilaga! \xe2\x9c\x8a https://t.co/ldrClTRQtY',"{'type': 'Point', 'coordinates': [12.26467382, 44.33634177]}"
b'Mon Dec 18 12:11:58 +0000 2017',942729145552982000,350842716,b'Fabio Manuel Mulas',"b'@danielebossari Ti vedo rinato Dany , non importa il sacrificio che hai fatto ma il fatto che ci sei riuscito buona nuova Vita \xf0\x9f\x8d\xbe\xf0\x9f\xa5\x82'","{'type': 'Point', 'coordinates': [11.05745, 43.8904]}"
b'Mon Dec 18 12:12:10 +0000 2017',942729199382605000,405626552,b'marco sgarbi',b'@danirocketman la magia del Natale \xf0\x9f\xa4\x97 https://t.co/nlBQC6J2pP',"{'type': 'Point', 'coordinates': [11.37024252, 44.52190742]}"
b'Mon Dec 18 12:12:21 +0000 2017',942729245268348000,12529752,b'globulorosso',"b""L'imbarazzo dell'automobilista in autogrill quando, schierato cameratescamente durante la minzione, il navigatore d\xe2\x80\xa6 https://t.co/3DOY4cYvir""","{'type': 'Point', 'coordinates': [10.92455728, 43.94043084]}"
b'Mon Dec 18 12:12:29 +0000 2017',942729275924471000,918215888037470000,b'Lasimoinviaggio',b'@viaggimperfetti @Fork_e_Valigia @attanasio_g @FoodMoodMag @soeatit @Foodie_Social @bb_foodbloggers @amicainviaggio\xe2\x80\xa6 https://t.co/yfgOBWLwBF',"{'type': 'Point', 'coordinates': [11.37024252, 44.52190742]}"
b'Mon Dec 18 12:12:45 +0000 2017',942729342991392000,526207972,b'Fabio Frattini',"b'@borghi_claudio @EuroMasochismo @LaStampa Stampa, definire \xe2\x80\x9cinchiesta a pi\xc3\xb9 voci\xe2\x80\x9d\nMa la smettiamo di mistificare la\xe2\x80\xa6 https://t.co/6Lt8QiX1kl'","{'type': 'Point', 'coordinates': [10.93583333, 44.55194444]}"
b'Mon Dec 18 12:13:46 +0000 2017',942729599674470000,105221941,b'Mauro',b'\xf0\x9f\x9a\x97 Nissan 200SX \xf0\x9f\x92\xa8 @ The Unique Italia https://t.co/oGIelcMcJV',"{'type': 'Point', 'coordinates': [11.95773083, 43.83208818]}"
b'Mon Dec 18 12:13:50 +0000 2017',942729617387016000,109622619,b'Roberta Ricci',b'Argentina querida mia alla mediateca di San Lazzaro di Savena https://t.co/qoRAAmBx8D',"{'type': 'Point', 'coordinates': [11.34, 44.5]}"
b'Mon Dec 18 12:13:56 +0000 2017',942729641323884000,897047082581798000,b'federica',b'un ragazzo che mette like ad altre non lo vorrei manco come testimone delle nozze! (Parere mio)!',"{'type': 'Point', 'coordinates': [11.4333, 43.7667]}"
b'Mon Dec 18 12:14:11 +0000 2017',942729706843070000,535260789,b'Simone',"b'@TIM4ULuca Ciao Luca, @TIM_vision mi ha indirizzato a te. Volevo chiederti aiuto per risolvere questo problema: non\xe2\x80\xa6 https://t.co/9XwVmnL0Nv'","{'type': 'Point', 'coordinates': [11.37024252, 44.52190742]}"
b'Mon Dec 18 12:14:12 +0000 2017',942729708994736000,535260789,b'Simone',b'Hanno avuto lo stesso problema. Tu riusciresti a darmi una mano? Grazie mille',"{'type': 'Point', 'coordinates': [11.37024252, 44.52190742]}"
b'Mon Dec 18 12:14:13 +0000 2017',942729713134514000,923833026131394000,b'Fabricio Salomoni',"b'Non voglio crederci e mai ci creder\xc3\xb2, sono terribilmente triste ho appreso solo ora per caso. Non lo posso accettar\xe2\x80\xa6 https://t.co/oJPqjGMU09'","{'type': 'Point', 'coordinates': [11.37024252, 44.52190742]}"
b'Mon Dec 18 12:14:31 +0000 2017',942729790771036000,9734552,b'Pier Luca Santoro',"b'Un titolo ed un sommario sulle fake news che creano, a loro volta, una fake news. In italiano si chiama operazione\xe2\x80\xa6 https://t.co/afHyKlndhu'","{'type': 'Point', 'coordinates': [11.37024252, 44.52190742]}"
b'Mon Dec 18 12:14:54 +0000 2017',942729883729518000,4242638248,b'Massimo Fri',"b'@QuanteStorieRai  Il nostro caro #MicheleSerra che parla di ""sicurezza "" come fosse una cosa seria e non una bolla\xe2\x80\xa6 https://t.co/MN91EsYzKo'","{'type': 'Point', 'coordinates': [11.40949, 44.51301]}"
b'Mon Dec 18 12:15:35 +0000 2017',942730057222643000,2646416695,b'denise \xc3\xa8 felice BF3\xf0\x9f\x90\x9e',b'- CONCERTI SOLD OUT\n - INSTORE PIENI DI PERSONE CHE POI ALLA FINE NON RIUSCIAMO A RAGGIUNGERE I PRIMI POSTI IN CLAS\xe2\x80\xa6 https://t.co/0R9BHAAP4A',"{'type': 'Point', 'coordinates': [11.37024252, 44.52190742]}"
b'Mon Dec 18 12:16:03 +0000 2017',942730176055652000,87575128,b'HORACIO J TORRES',b'@DrWilfredoBello operaci\xc3\xb3n Peter pan les suena?',"{'type': 'Point', 'coordinates': [11.37024252, 44.52190742]}"
b'Mon Dec 18 12:17:03 +0000 2017',942730425667084000,114055016,b'rosa',b'@ilpost  https://t.co/quG64vr8nA',"{'type': 'Point', 'coordinates': [11.37024252, 44.52190742]}"
b'Mon Dec 18 12:17:28 +0000 2017',942730530029744000,519772808,b'Fabrizio Gabrielli',"b'We could be saying: ""#Google #NoLimits!"". #snippets #metadescription https://t.co/VDzar1G984'","{'type': 'Point', 'coordinates': [11.37024252, 44.52190742]}"
b'Mon Dec 18 12:17:50 +0000 2017',942730624825221000,87575128,b'HORACIO J TORRES',b'@humbertotweets esos caballeritos de la MUD a mi no me representan ser\xc3\xada bueno que cada quien rechazara como lo ten\xe2\x80\xa6 https://t.co/xanLo2wRkH',"{'type': 'Point', 'coordinates': [11.29098246, 44.0154755]}"
b'Mon Dec 18 12:19:41 +0000 2017',942731089096925000,519772808,b'Fabrizio Gabrielli',"b'@LBaggiani Sempre sul pezzo, bravo! \xf0\x9f\x98\x8a'","{'type': 'Point', 'coordinates': [10.2333, 43.8667]}"
b'Mon Dec 18 12:19:48 +0000 2017',942731120344535000,5719322,b'RedGlow',b'@nicocarmigna @PaoloFM La Fendi &lt;3',"{'type': 'Point', 'coordinates': [11.37024252, 44.52190742]}"
b'Mon Dec 18 12:19:53 +0000 2017',942731140129009000,1540949714,b'Simo',"b'@ioanto4 Per non risultare sempre pesante. Preferisco far ridere, se posso, o parlare di me per immagini. Quando le\xe2\x80\xa6 https://t.co/L1Q7uDkVB9'","{'type': 'Point', 'coordinates': [10.64529155, 44.68939207]}"
b'Mon Dec 18 12:20:04 +0000 2017',942731184060198000,87575128,b'HORACIO J TORRES',b'@cristiancrespoj parecen polic\xc3\xadas en la misma camioneta roja que anda cazando victimas',"{'type': 'Point', 'coordinates': [11.37024252, 44.52190742]}"
b'Mon Dec 18 12:21:04 +0000 2017',942731437324857000,5719322,b'RedGlow',b'@odernee @drtinyfox Io voto per la versione tedesca sempre nel tweet!',"{'type': 'Point', 'coordinates': [11.37024252, 44.52190742]}"
b'Mon Dec 18 12:21:11 +0000 2017',942731467045720000,715980910118772000,b'Urlatore Fiorentino',"b'Anche l\xe2\x80\x99#Austria, la piccola austria, con il Premier @sebastiankurz dimostra di saper fare politica estera meglio d\xe2\x80\xa6 https://t.co/RtaCtcDL40'","{'type': 'Point', 'coordinates': [12.19697512, 44.41935113]}"
b'Mon Dec 18 12:21:36 +0000 2017',942731569852186000,897047082581798000,b'federica',b'https://t.co/oW0yHsgl4h',"{'type': 'Point', 'coordinates': [12.1997, 44.41787]}"
b'Mon Dec 18 12:21:45 +0000 2017',942731608909639000,500881322,b'\xf0\x9f\x87\xaa\xf0\x9f\x87\xba\xe2\x98\x98\xef\xb8\x8fSara\xe2\x98\x98 \xf0\x9f\x87\xaa\xf0\x9f\x87\xba',b'@ConteZero76 @RRivellini @pdnetwork Perche non entrambe le cose?',"{'type': 'Point', 'coordinates': [11.06561831, 43.87348898]}"
b'Mon Dec 18 12:21:51 +0000 2017',942731633156935000,914414208242143000,b'Sh Katia PARRUCCHIER',b'Le nostre proposte  regalo   sulla bellezza dei capelli.SHAMPOL KATIA PARRUCCHIERI PORTOMGHIORE. https://t.co/JZ4Oh66UJ4',"{'type': 'Point', 'coordinates': [10.9, 43.9167]}"
b'Mon Dec 18 12:22:23 +0000 2017',942731770281197000,5719322,b'RedGlow',"b""@odernee @carusopascoski_ Io ho cominciato a crederci da quando imparai l'esistenza di un termine specifico per dir\xe2\x80\xa6 https://t.co/7BFyvyuVB9""","{'type': 'Point', 'coordinates': [11.31061, 44.51849]}"
b'Mon Dec 18 12:22:28 +0000 2017',942731791839956000,446197074,b'Sandrofiori \xf0\x9f\x8c\xb7',b'@_Meli_P Bene',"{'type': 'Point', 'coordinates': [10.450585, 44.75565]}"
b'Mon Dec 18 12:22:38 +0000 2017',942731833493671000,2439753828,b'nine',b'@r_mntfr A dopo \xf0\x9f\x98\x8a',"{'type': 'Point', 'coordinates': [11.886393, 44.297537]}"
b'Mon Dec 18 12:23:13 +0000 2017',942731978767589000,446197074,b'Sandrofiori \xf0\x9f\x8c\xb7',b'@MajestyCatsy Iperstore',"{'type': 'Point', 'coordinates': [11.88651827, 44.29701897]}"
b'Mon Dec 18 12:23:18 +0000 2017',942732001362268000,4882269675,b'son',b'\xf0\x9f\x92\x96\xf0\x9f\x92\x96\xf0\x9f\x92\x96\xf0\x9f\x92\x96\xf0\x9f\x92\x96\xf0\x9f\x92\x96\xf0\x9f\x92\x96\xf0\x9f\x92\x96\xf0\x9f\x92\x96 https://t.co/su3oXyxfIi',"{'type': 'Point', 'coordinates': [11.95773083, 43.83208818]}"
b'Mon Dec 18 12:23:27 +0000 2017',942732038997708000,2873004663,b'Melinna Mendez',b'Naples was amazing https://t.co/197RMm5PXs',"{'type': 'Point', 'coordinates': [11.95773083, 43.83208818]}"
b'Mon Dec 18 12:23:28 +0000 2017',942732040822312000,840945357148311000,b'Derick Angelo David',b'Thanks for sharing! https://t.co/dAm5gK8rBl',"{'type': 'Point', 'coordinates': [11.3514, 44.5075]}"
b'Mon Dec 18 12:23:34 +0000 2017',942732065816096000,900475151728488000,b'Darcy Flores',b'Bakit parang kasalanan ko pa? \xf0\x9f\x98\x94',"{'type': 'Point', 'coordinates': [10.86269749, 44.53134615]}"
b'Mon Dec 18 12:23:49 +0000 2017',942732129791770000,869873746559062000,b'Conci',b'@ForzaEU @emmabonino @fabfazio @chetempochefa \xc3\x88 stata una grande ieri sera Chapeau',"{'type': 'Point', 'coordinates': [10.63124657, 44.69760979]}"
b'Mon Dec 18 12:24:45 +0000 2017',942732363951468000,758737897,b'Zebio Firmato Cotal',b'Settimo: non comprare auto connesse. https://t.co/LRFQeYvuhn',"{'type': 'Point', 'coordinates': [11.886164, 44.297621]}"
b'Mon Dec 18 12:25:30 +0000 2017',942732551491411000,175366612,b'P. Alessandro Polito',b'Si avvicina il compleanno e fioccano i regali. Questo \xc3\xa8 quello di mio fratello... @ Pistoia\xe2\x80\xa6 https://t.co/p10uujk24x',"{'type': 'Point', 'coordinates': [11.88625785, 44.29805981]}"
b'Mon Dec 18 12:25:44 +0000 2017',942732613751488000,2873004663,b'Melinna Mendez',b'https://t.co/QlHckrAFVt',"{'type': 'Point', 'coordinates': [10.450585, 44.75565]}"
b'Mon Dec 18 12:25:58 +0000 2017',942732669116469000,869873746559062000,b'Conci',b'@nina__moric Torna a casa emigrata fascista che ne abbiamo gi\xc3\xa0 abbastanza qua',"{'type': 'Point', 'coordinates': [11.37024252, 44.52190742]}"
b'Mon Dec 18 12:26:52 +0000 2017',942732895776575000,232908749,b'Andrea Franchini',b'Quindi la #Boschi incontrava in autonomia i vari #Vegas #Consoli #Panetta #Ghizzoni (?) quando la toppa \xc3\xa8 peggio de\xe2\x80\xa6 https://t.co/yAC7Ni0IaP',"{'type': 'Point', 'coordinates': [11.37024252, 44.52190742]}"
b'Mon Dec 18 12:27:08 +0000 2017',942732963959189000,737650347171270000,b'Maryna Zhubryk',b'@Pontifex_it https://t.co/EtiCoUMGCD',"{'type': 'Point', 'coordinates': [11.89567831, 44.30491086]}"
b'Mon Dec 18 12:27:09 +0000 2017',942732967264342000,470180296,b'Marcel Proust',b'@ToniSonia Noi intanto  il 4 marzo li manderemo a casa!',"{'type': 'Point', 'coordinates': [10.7747, 44.6546]}"
b'Mon Dec 18 12:28:37 +0000 2017',942733337264885000,538302788,b'Cisl Emilia Romagna',"b'#Bologna Consiglio generale Cisl ER Giovanna Ventura:""\xc3\x88 vero che gli iscritti sono in maggioranza donne e che poche\xe2\x80\xa6 https://t.co/2LUJ4JTj1s'","{'type': 'Point', 'coordinates': [10.92352439, 44.76082869]}"
b'Mon Dec 18 12:28:54 +0000 2017',942733410631651000,80575142,b'Alessandro Addesa',b'Ecco un libro da divorare in pochissimo tempo #illibrodeibaltimore #joeldicker #letteratura\xe2\x80\xa6 https://t.co/tcLzqyES2y',"{'type': 'Point', 'coordinates': [11.30876333, 44.50169881]}"
b'Mon Dec 18 12:28:57 +0000 2017',942733423155740000,100006121,b'Clelia Sedda',"b'#errorday @ Bologna, Italy https://t.co/1gpxBuiee7'","{'type': 'Point', 'coordinates': [11.30884188, 44.50171863]}"
b'Mon Dec 18 12:29:31 +0000 2017',942733564310966000,3018077717,b'sonia samoggia',b'Figo!!!\xf0\x9f\x8e\x85\xf0\x9f\x8e\x84\xf0\x9f\x8e\x81\xf0\x9f\x8e\x89\xe2\x9d\x84\xe2\x9b\x84 https://t.co/f27weTmCCn',"{'type': 'Point', 'coordinates': [11.30874098, 44.50172652]}"
b'Mon Dec 18 12:29:36 +0000 2017',942733584741359000,4184628208,b'Chiara.',b'Siii \xe2\x9d\xa4\xef\xb8\x8f https://t.co/lnv8pig5c9',"{'type': 'Point', 'coordinates': [11.30864875, 44.50173298]}"
b'Mon Dec 18 12:29:49 +0000 2017',942733639678414000,561191770,b'Jack Sintini',"b'Un team incredibile che, se ami la pallavolo, puoi solo ammirare! Complimenti campioni \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbb // An incredible team tha\xe2\x80\xa6 https://t.co/H7iOX3CGXC'","{'type': 'Point', 'coordinates': [11.30868051, 44.50171738]}"
b'Mon Dec 18 12:29:57 +0000 2017',942733672708542000,470180296,b'Marcel Proust',b'@AndFranchini @antonio_bordin @ValeMameli @AdriSantacroce @IlariaBifarini @Debby1861 @oinot49 @valy_s\xe2\x80\xa6 https://t.co/ncNRK3HrTN',"{'type': 'Point', 'coordinates': [11.30863025, 44.50174052]}"
b'Mon Dec 18 12:30:20 +0000 2017',942733770137972000,217519580,b'Simona Canducci',b'Nella casella 18 del calendario dell\xe2\x80\x99#Avventoletterario un Natale poetico e malinconico https://t.co/QYMsVJkq38',"{'type': 'Point', 'coordinates': [11.05745, 43.8904]}"
b'Mon Dec 18 12:30:22 +0000 2017',942733777557770000,3298210259,b'Carrie Schreiner',b'One of my favorites tracks of 2017\xf0\x9f\x98\x8d #Imola @ Autodromo Enzo e Dino Ferrari di Imola https://t.co/qb1vIBzF6y',"{'type': 'Point', 'coordinates': [11.3514, 44.5075]}"
b'Mon Dec 18 12:30:27 +0000 2017',942733797417717000,448184369,b'Flavia C.',b'Fingermi felice e altruista nei prossimi giorni mi fa fatica',"{'type': 'Point', 'coordinates': [11.3514, 44.5075]}"
b'Mon Dec 18 12:30:43 +0000 2017',942733868053954000,453269927,b'Diana',"b'Salmo, sempre Salmo, ripeti \xe2\x80\x9cSalmo\xe2\x80\x9d, tu sei pazzo a dirmi di stare calmo'","{'type': 'Point', 'coordinates': [11.3514, 44.5075]}"
b'Mon Dec 18 12:31:07 +0000 2017',942733967714914000,100006121,b'Clelia Sedda',"b'#errorday @ Bologna, Italy https://t.co/dEfgzld3SD'","{'type': 'Point', 'coordinates': [11.37024252, 44.52190742]}"
b'Mon Dec 18 12:32:17 +0000 2017',942734261144125000,1123102842,b'vittoria',"b""Etre pilote d'avion de chasse c'eeeeest mon reve""","{'type': 'Point', 'coordinates': [11.40115622, 44.47199433]}"
b'Mon Dec 18 12:32:31 +0000 2017',942734319709229000,1540949714,b'Simo',b'Far\xc3\xb2 una casa bellissima. Ve lo devo.',"{'type': 'Point', 'coordinates': [10.7747, 44.6546]}"
b'Mon Dec 18 12:32:35 +0000 2017',942734334888431000,1123102842,b'vittoria',b'dommage jpourrais pas etre riche comme ca',"{'type': 'Point', 'coordinates': [11.3514, 44.5075]}"
